name,RA_1,Dec_1,REDSHIFT_1,PLATE_1,FIBER_1,MJD_1,UNIFORM_TARGET,MI_Z2,LOGLBOL,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL_MGII,EW_MGII,LOGL_BROAD_MGII,EW_BROAD_MGII,LOGL_CIV,EW_CIV,VOFF_CIV_PEAK,LOGEDD_RATIO,Z_HW,E_BV
105437.88+645347.9,163.657839,64.89664599999999,1.8037999868392944,490,252,51929,0,-27.16435381726575,46.90668648291376,0,-1,0.0,-26.783183628427633,-1.0,44.113970213581666,23.15131875552658,44.094403871658706,22.131425733377885,44.44837403834933,24.240125365512686,423.4390076865164,-0.25494980366008946,1.813426,0.026624251157045364
104756.73+654651.5,161.986407,65.780996,1.8118000030517578,490,304,51929,0,-26.35471505026284,46.60531354567314,0,-1,0.0,-27.04809830248442,-1.0,43.84182925883654,23.910864881276765,43.824466247486214,22.973770269288416,44.48004055010647,38.693721898265785,-176.16214396998092,-0.650542740028655,1.825607,0.01039362046867609
100730.52+632831.2,151.877181,63.475339,1.6672999858856201,488,305,51914,0,-26.205459812403667,46.421989790833116,0,0,0.0,-27.210713776749397,-1.0,43.7785073185287,32.794092307051834,43.751624615853196,30.82569748786575,44.22628788556664,38.30800693219217,123.7883980898106,-0.39166550609618156,1.672891,0.01986132189631462
091551.72+011900.1,138.96551599999998,1.316716,1.9598000049591064,473,269,51929,0,-26.47210060242052,46.6100463652743,0,0,0.0,-27.2957893488615,-1.0,43.93731017671023,49.093294109393774,43.93731017671023,49.093294109393774,44.48820781488562,50.82416082180729,-79.7167419520584,-0.6795712501726214,1.971355,0.029670067131519318
091621.09+012020.7,139.087883,1.339085,1.9829000234603882,472,565,51955,0,-27.825203045470474,47.05400881871327,0,0,0.0,-26.672533335497235,-1.0,44.29152411941983,25.213307901066585,44.29152411941983,25.213307901066585,44.27522822643363,9.33420966420226,1565.7746766919252,-0.9550186667352634,2.013154,0.029696768149733543
091603.24+012743.5,139.013518,1.462107,1.9364999532699585,472,567,51955,0,-27.022522287341324,46.75375190204304,0,0,0.0,-26.96416251808303,-1.0,44.20333151569933,39.63304479264551,44.14257793319139,34.45909406611488,44.653883146380196,46.477403459297044,230.84088838690047,-0.5294625040998184,1.93821,0.029488276690244675
101551.80+025201.2,153.965846,2.867018,1.8746999502182007,502,606,51957,0,-26.486857259568833,46.66054955371769,0,0,0.0,-27.02201840402541,-1.0,43.90717583581292,24.525111951600685,43.895774333532245,23.889634001056635,44.58704800829258,48.01546288522164,155.90816150919107,-0.30870055854456524,1.876039,0.03894069790840149
101557.57+024746.2,153.98991,2.79619,1.657099962234497,503,337,51999,0,-26.172100661548715,46.498533998316596,0,0,0.0,-27.09645344497201,-1.0,43.66255398781465,20.454987058835872,43.652516677773136,19.98765750373295,44.27787666734667,29.72956331713586,80.95669086350568,-0.8639374687294747,1.660804,0.0394112728536129
073920.23+315205.5,114.834324,31.868213,1.7231999635696411,541,12,51959,0,-26.4516358123151,46.556182931675025,0,0,0.0,-27.05865590020861,-1.0,43.88640419480931,29.696190893117873,43.83426238999148,26.336553531561748,44.33618381281557,34.43476404593287,754.8455446149114,-0.30508204417292717,1.724495,0.04736318066716194
082009.76+425940.1,125.040667,42.994477,1.7791999578475952,547,83,52207,0,-26.205208032108022,46.46972474373978,0,0,0.0,-27.229155103082853,-1.0,43.705270202519394,25.14157581107585,43.703552444168274,25.042330120978374,43.82881766384623,22.677088741273646,444.8311535761203,-0.12883839023279364,1.781242,0.06021912768483162
081822.63+434633.8,124.59431000000001,43.776061,2.0423998832702637,547,157,52207,0,-27.955166579932314,46.964594903929694,1,0,0.0,-26.71422541567733,-1.0,44.421742665417945,34.42694436131109,44.41228970168299,33.685695141281805,45.128024831312935,79.27133919966357,487.61085958027655,-0.2572144034981889,2.044813,0.07173704355955124
081711.25+425113.5,124.29688200000001,42.853777,1.9407000541687012,547,219,52207,0,-26.494407655032536,46.47545199184083,0,0,0.0,-27.20782954740897,-1.0,43.83967712965866,30.602446963795952,43.82410955717165,29.524909933304574,44.42630173106304,46.09867428066438,273.6511756943533,-0.8606075258746273,1.954258,0.06754548847675323
081743.90+444931.6,124.43293100000001,44.825462,1.662500023841858,547,377,52207,0,-26.801279487159896,46.59685956397975,0,0,0.0,-26.999894280302502,-1.0,43.92596922564896,29.89318588252234,43.92596922564896,29.89318588252234,43.93837533579972,18.397918599280196,-1228.3553463857102,-0.6064354922047173,1.680796,0.058537572622299194
082049.80+440736.3,125.207527,44.126771000000005,1.8517999649047852,547,520,52207,0,-26.56485341463243,46.470715794386514,0,0,0.0,-27.209339247097844,-1.0,44.015696756781566,49.05405115918649,43.98596865469232,45.807695891393024,44.52884663200639,73.27512876905989,-197.59866762631228,-1.4293711368788067,1.854025,0.06922169029712677
081931.48+450801.6,124.881204,45.133782000000004,1.8732999563217163,548,295,51986,0,-27.15494462088786,46.87020938908173,0,0,0.0,-26.830094412518356,-1.0,44.12448475600112,25.36516122052786,44.12448475600112,25.36516122052786,44.65159000754229,34.84986143469747,-165.44445657326608,-0.8962371085255754,1.881026,0.04684874042868614
082310.95+442048.2,125.795644,44.346723,1.7783000469207764,547,542,52207,0,-26.618478958111215,46.52538156854726,0,0,0.0,-27.09119999932576,-1.0,43.78678760935411,24.834811971677365,43.78163359786108,24.541825552185617,44.48991076546019,47.216591537774086,188.0244821959436,-0.8131668653801043,1.782164,0.05093710124492645
082501.99+435338.4,126.258301,43.894017,1.9014999866485596,547,634,52207,0,-26.902305395884213,46.61886263778523,0,0,0.0,-27.09460207955602,-1.0,44.04454604950596,42.8839513446797,44.04454604950596,42.8839513446797,44.56517110971632,46.091511464220936,145.20195624688816,-0.7400726002322884,1.908656,0.04632583633065224
131905.95+660415.7,199.77481699999998,66.07104,1.7101999521255493,496,260,51988,0,-27.171257218452244,46.87366246586189,1,-1,0.0,-26.760541673568575,-1.0,44.14346424208189,26.420866720916656,44.14346424208189,26.420866720916656,44.53655174501036,26.42394190074551,840.310241134558,-0.7588055659501975,1.701656,0.01593615859746933
133000.95+664622.2,202.503962,66.772857,1.674299955368042,496,594,51988,0,-26.081816084304325,46.402228347220706,0,-1,0.0,-27.205145927997282,-1.0,43.76412186247019,32.378137914037815,43.76412186247019,32.378137914037815,44.23234611887911,34.986815707487864,-401.3220617801157,-0.5645751588285179,1.681396,0.016672464087605476
133518.26+664029.1,203.826102,66.674773,1.7309000492095947,496,22,51988,0,-27.020678877739382,46.83674139521375,0,-1,0.0,-26.770714544534535,-1.0,44.03649535599511,21.780833168941918,44.0309195790312,21.502983000273147,44.62486663999092,25.760116589104157,754.8455446149114,-0.5639335733305799,1.73146,0.017594479024410248
141332.31+641958.3,213.384652,64.332877,1.8776999711990356,498,54,51984,0,-27.23918688220214,46.903586264694844,1,-1,0.0,-26.807914674407105,-1.0,44.0640708010591,20.60688361472247,44.05273794893899,20.076105356851087,44.85398748913606,61.06650897662987,786.8976686440168,-0.43274661139136583,1.883258,0.014973016455769539
140848.81+650528.0,212.203378,65.091121,1.9383000135421753,498,159,51984,0,-28.57515892557283,47.48823840555955,0,-1,0.0,-26.266677874026005,-1.0,44.50118510786106,15.744863344748214,44.48485108251993,15.163689055100594,45.035951664051204,22.350416360673027,48.82889296539236,0.3568726444264456,1.943105,0.016357488930225372
140651.09+650613.2,211.712893,65.103674,1.8794000148773193,498,156,51984,0,-27.01406582406449,46.708515034159106,0,-1,0.0,-26.979555177765562,-1.0,44.261005939325266,49.753682374506056,44.25733099372985,49.3344491871121,44.559211881097795,45.911065052391024,-58.28864183721984,-1.0634106941733634,1.884576,0.017552653327584267
140807.89+634754.6,212.032877,63.798508,1.763700008392334,498,209,51984,0,-26.91319503160924,46.76892126059652,0,0,0.0,-26.87862266663029,-1.0,44.0810118767475,28.841527382359498,44.05922250774451,27.430194489434456,44.800769208326095,58.90072182660193,5.9864717610435285,-0.6143768515501407,1.76426,0.014548436738550663
140604.22+642747.3,211.517585,64.463161,1.7925000190734863,498,208,51984,0,-26.41682221813597,46.558326653615985,0,-1,0.0,-27.10383670726704,-1.0,43.97111587498803,36.42627047095202,43.964546296668864,35.87939651316853,44.31701753875536,30.199346579938883,-26.149362625868786,-1.0441764297549483,1.792761,0.011245372705161572
140149.53+641701.9,210.456402,64.283876,1.7913999557495117,498,284,51984,0,-26.36058420178914,46.53724119831475,0,-1,0.0,-27.151056810779288,-1.0,43.817519169046555,27.481567354320987,43.80205570767861,26.520275834933532,44.432930296471035,46.63858797692095,-251.19667910695708,-0.5194517097722837,1.805263,0.015772035345435143
135936.54+650931.8,209.90229100000002,65.158855,1.7325999736785889,498,392,51984,0,-28.54803106289859,47.40408060043832,0,-1,0.0,-26.235419987691735,-1.0,44.73051741613557,29.96853333571697,44.73051741613557,29.96853333571697,45.070865435226395,31.801842025114713,-15.437035090022304,0.1505653484372047,1.738681,0.017801843583583832
141028.68+655725.8,212.619531,65.957187,2.0764999389648438,498,567,51984,0,-27.451878742360353,46.898349121891414,0,-1,0.0,-26.870448700776755,-1.0,44.60653441170882,70.04799177686326,44.60238195023642,69.38142691985647,45.14842127063334,105.98821889115042,295.05402504000784,-0.24201640161360416,2.075779,0.017107628285884857
141642.11+654447.5,214.175467,65.74654,1.9426000118255615,498,612,51984,0,-27.193766888760248,46.870419392675416,0,-1,0.0,-26.92771537786382,-1.0,44.21968320334071,36.71794671965519,44.15988333237213,31.994734920011663,44.79597063081616,54.71028638586325,220.13736051851814,-0.30791775628257056,1.94748,0.014709657989442348
141740.58+650957.3,214.419088,65.165936,1.9566999673843384,498,632,51984,0,-27.292205253245037,46.96177727376025,0,-1,0.0,-26.839941608333902,-1.0,44.27778055072441,35.21587435874047,44.264435893330045,34.150244577756425,44.44010307650014,18.684842944052452,925.7505119164218,-0.879323857349199,1.962919,0.03907191753387451
084050.34+463338.1,130.20975,46.560598999999996,1.968500018119812,549,21,51981,0,-26.727874361964346,46.43507736143901,0,0,0.0,-27.12359458413909,-1.0,43.91638941711162,27.71745911507583,43.91638941711162,27.71745911507583,44.253170236758315,33.14039273937552,-336.9734165594061,-0.5483401988848939,1.979942,0.025120088830590248
083114.24+454340.5,127.80936200000001,45.727934000000005,1.7733999490737915,549,206,51981,0,-26.339788946138533,46.57725834352147,0,0,0.0,-27.135176104637903,-1.0,43.92589643441485,33.0848745486641,43.915224228017834,32.281766051828505,44.014154242713445,29.796582457324057,241.54403382482252,-0.7807586988045188,1.77861,0.02593175694346428
143235.68+634321.3,218.14869700000003,63.722601,1.732699990272522,499,68,51988,0,-26.687119280038914,46.599419551428234,0,0,0.0,-27.034066720550037,-1.0,44.15511240993965,50.53746742282298,44.15412723737141,50.42295595527916,44.740776590315896,74.26169738329469,1021.8416288481302,-1.1372647158284437,1.727655,0.016828443855047226
142746.51+630756.0,216.94381299999998,63.132234999999994,1.920799970626831,499,90,51988,0,-27.359991111694384,46.98195586699729,0,0,0.0,-26.819446169041164,-1.0,44.13730955934653,24.478007062301003,44.13117644889707,24.13475782264368,44.68754790614452,34.50904076234456,487.61085958027655,-0.5759105943363281,1.928106,0.01961156353354454
142910.55+634603.6,217.29397000000003,63.767685,1.885699987411499,499,143,51988,0,-26.432573208565543,46.585815105125626,1,1,3.402032261320557,-27.0976594824107,42.59885343989133,43.567004079074366,13.26711482990401,43.55753518778406,12.980983466852813,43.61790658926208,6.387008500001931,-530.0607448036297,-0.35730104116334616,1.896317,0.02051784284412861
140737.49+031854.4,211.906222,3.3151129999999998,1.8875000476837158,532,459,51993,0,-26.341618079537728,46.48796921098896,0,0,0.0,-27.203712968243096,-1.0,44.0759587599891,54.003140084455595,44.06894346839052,53.137818562551814,44.338902492588105,39.00432249572278,-422.774675939018,-0.9855297446484954,1.900666,0.032568976283073425
141100.35+020430.7,212.751494,2.0752040000000003,1.878600001335144,533,346,51994,0,-27.17768658040734,46.834139421148315,0,0,0.0,-26.845221207953802,-1.0,44.09766685884851,25.390510569716565,44.09766685884851,25.63266772160813,44.44172050168326,21.13203691515013,1331.2584485889367,-0.6548446949737823,1.893486,0.03504261374473572
100013.37+011203.1,150.05571,1.200882,1.804900050163269,500,47,51994,0,-26.936701174883268,46.60410360627908,0,0,0.0,-27.032579732952463,-1.0,44.09719114318981,42.65204379546486,44.09171705664314,42.11780794770108,44.599042940948884,49.12161984320449,712.104034521381,-0.9343663884471383,1.808222,0.01973676308989525
123955.36-032532.1,189.98067700000001,-3.425596,1.7757999897003174,335,55,52000,0,-26.59543592976541,46.697801602882066,0,0,0.0,-27.09129640924457,-1.0,43.87095831468224,23.601499432890904,43.86405282683994,23.229192194452384,43.540157015335225,11.57606180909767,-3538.848738652858,-0.11563204273360128,1.781976,0.0304239634424448
075330.73+381135.4,118.37806,38.193169,1.764799952507019,543,513,52017,0,-26.845013853654585,46.76601842666595,0,1,21.277383342618013,-26.97328778092922,200.08106896657415,44.01179199244461,26.820217217890267,43.964097930431905,24.03514652041942,43.892677236033805,19.898116228046593,-2100.810609206341,-1.2261524421262564,1.77186,0.04783662408590317
093423.78-003015.3,143.599121,-0.504258,1.940000057220459,476,223,52314,0,-26.746065593940024,46.72623124501844,0,0,0.0,-27.029696513959408,-1.0,44.026169583856806,30.284124466211356,44.022561943699046,30.03359930383406,44.53618920833059,40.352185100859465,722.7899847343064,-0.8538972080849092,1.945535,0.03406345844268799
093310.60-002252.8,143.294183,-0.381342,1.8279999494552612,476,278,52314,0,-26.98708839369045,46.71005000068563,0,0,0.0,-26.952932211959816,-1.0,43.987405744118874,26.32778334473666,43.912938010556545,22.179234967183312,0.0,0.0,300000.0,-0.7449161053660447,1.832412,0.040394578129053116
093150.57-001935.2,142.96074099999998,-0.32646,1.8401000499725342,476,315,52314,0,-27.013757271026563,46.497103097415035,0,1,2.240321272705299,-27.175595514992555,33.56648131384063,44.06625394795535,51.753136231896775,44.00260403219644,44.69786272094383,44.68804501391824,97.37303389204219,722.7899847343064,-1.4175649773863697,1.834333,0.03800596296787262
093411.51+002952.0,143.547966,0.497796,1.9177000522613525,476,362,52314,0,-27.284252047631092,46.84619361861267,0,0,0.0,-26.82194727544866,-1.0,44.18881550989846,26.835633477474246,44.1796104387871,26.272825451599225,44.65424005299203,39.07534429066737,562.4606346698909,-0.17311275166235163,1.913067,0.04640098661184311
094026.17-000131.7,145.109058,-0.025483000000000002,1.9833999872207642,476,595,52314,0,-26.67444626555476,46.530634897904285,0,0,0.0,-27.199740664963734,-1.0,44.111339470208904,54.01493031412246,44.111339470208904,54.01493031412246,43.97666483080226,15.00908898874725,155.90816150919107,-1.4336879315864337,1.983824,0.053389351814985275
130825.64+025736.0,197.10687,2.960014,1.7549999952316284,525,393,52295,0,-26.205325654768963,46.49443711643151,0,0,0.0,-27.106465499498213,-1.0,43.77230796464166,25.67580384619363,43.761257828991624,25.030752933129403,44.33964573528429,32.19875647217009,369.9519544972956,-0.6744089975780483,1.761699,0.026982031762599945
155040.15+030358.0,237.66731299999998,3.066121,1.8467999696731567,594,8,52045,0,-27.084558033962338,46.769172583466805,0,0,0.0,-26.909922102730643,-1.0,44.03574042804235,25.864468347525357,43.98623834910729,23.078175775276275,44.45914715621677,27.177498379614693,177.31942447005585,-0.26952913612334584,1.861243,0.14493320882320404
154246.66+025452.7,235.694456,2.9146490000000003,1.7958999872207642,594,214,52045,0,-26.439907156426674,46.53094145982055,0,0,0.0,-27.13598965108874,-1.0,44.05270343642526,46.94987221475987,44.0478966198537,46.433091305792516,44.44977220912287,47.600658981379816,423.4390076865164,-0.8024739273644954,1.800614,0.07274691015481949
154131.41+033849.9,235.38091,3.6472160000000002,1.6917999982833862,594,381,52045,0,-26.18172327736788,46.47318814465344,0,0,0.0,-27.178622478570922,-1.0,43.92491008623291,41.100717613020045,43.92491008623291,41.100717613020045,44.229290033499176,37.32641077313761,1064.5388744078714,-1.0349922528821267,1.693332,0.053525377064943314
154411.15+035501.8,236.046459,3.917182,1.7759000062942505,594,510,52045,0,-27.087351261983905,46.8569188917043,0,0,0.0,-26.806129640328603,-1.0,44.09303429222292,24.42720947374968,44.064719995545566,22.885455457295517,44.52253973341768,25.93750559692286,337.8551356617904,-0.3361693458390036,1.781717,0.06067369505763054
155013.52+033744.3,237.55634500000002,3.628979,1.9056999683380127,594,624,52045,0,-26.805406226916286,46.589892936699364,0,0,0.0,-27.069303787062722,-1.0,44.11184668356409,40.52281788267336,44.09991386531012,39.424556774503515,44.58858781875403,57.903983205220904,177.31942447005585,-0.7061562176091556,1.915411,0.10350516438484192
155003.71+031325.0,237.515459,3.223624,1.7870999574661255,594,611,52045,0,-28.02026025536839,47.23503150101456,0,1,7.62331787489765,-26.44083345033178,21.036693507041093,44.44912770042666,23.380095151613787,44.445147420971495,23.166797090277917,44.986978707983724,42.72190218572467,-229.7563254736234,-0.6995656667210639,1.787948,0.1394709199666977
131615.04+012449.1,199.062671,1.41365,1.7345999479293823,525,4,52295,0,-26.336755576484027,46.379984857443986,0,0,0.0,-27.212950691342154,-1.0,44.01412319188239,58.38264924560518,43.96745632266852,52.43447560317113,44.413413176958265,52.05516253026251,1011.1663639411157,-0.525166712390785,1.732106,0.037196818739175797
131349.47+012051.2,198.45613400000002,1.34756,1.9392999410629272,525,81,52295,0,-27.436520372437048,47.05503681204602,0,0,0.0,-26.824289436942777,-1.0,44.2785339956844,36.56575934384686,44.24703560584993,34.00761746395879,44.826366298915794,38.71994707602193,626.6026863016551,-0.6850543612379312,1.948252,0.03867920860648155
131336.40+012441.0,198.401695,1.411392,1.6753000020980835,525,83,52295,0,-26.120497997630352,46.51260727462235,0,1,97.29290305733095,-27.112775110045167,1261.4100077015657,43.83414572875514,29.96222698780256,43.799679600464984,27.67629566627885,44.526338412247476,83.6238839459085,883.0334293063684,-1.5450659065520753,1.669002,0.03970351070165634
131215.79+021432.1,198.065831,2.242253,1.6747000217437744,525,177,52295,0,-26.340150685972443,46.552112269823134,0,0,0.0,-27.088232043883043,-1.0,43.72079112796557,21.35608792724928,43.71122108905905,20.890635971277398,44.534725130513685,50.27021350700328,776.2140090396192,-0.6805794238404843,1.671398,0.03768053278326988
131040.74+020126.9,197.66975300000001,2.0241569999999998,1.8273999691009521,525,237,52295,0,-26.845938956148952,46.57290460868271,0,2,115.41594779920551,-27.058320612512116,1320.0380043473956,44.131505752174256,48.9398800818009,44.1229719088562,47.987603027542626,44.81320591762784,78.04628896714966,70.24780753738223,-0.3718366150138621,1.828881,0.02964106760919094
130855.25+030614.3,197.230223,3.103987,1.7854000329971313,525,339,52295,0,-26.46944012159507,46.494191820629844,0,0,0.0,-27.18513515167519,-1.0,43.89591133552665,36.14715028838622,43.88323061812577,35.106969936390406,44.4788138468375,65.19709767951217,626.6026863016551,-0.7310489282859862,1.786841,0.028468221426010132
131228.33+033758.6,198.118079,3.6329580000000004,2.017699956893921,525,446,52295,0,-26.72475686072465,46.58590539220817,0,0,0.0,-27.181010550333088,-1.0,44.0048463552082,37.43622074618859,43.941859871883565,32.382137768807546,44.526361125313436,52.764584916295256,979.1382805618998,-0.5946429460520548,2.015171,0.028915580362081528
131404.91+024959.0,198.52048200000002,2.833064,1.9466999769210815,525,504,52295,0,-26.752004199000154,46.80308718693112,0,0,0.0,-27.009719388750423,-1.0,43.78518167527397,16.451266070869377,43.74572529308563,15.022525303438584,44.339768783613515,21.587954135201336,-26.149362625868786,-0.4366572987565789,1.953893,0.027068322524428368
145344.86+030855.9,223.436952,3.148874,1.8305000066757202,588,131,52045,0,-27.59096516183364,47.06293399792156,0,0,0.0,-26.620238323236475,-1.0,44.38458750232457,29.647818007336152,44.35375539074488,27.61599049091918,44.87933824746241,39.0402942649284,444.8311535761203,-0.7790436941864485,1.834554,0.044814467430114746
145141.23+034304.1,222.921804,3.717818,1.7323999404907227,588,187,52045,0,-26.666735762506384,46.70762341382929,0,0,0.0,-26.91673433160319,-1.0,43.85854373853258,19.74315372975425,43.85854373853258,19.74315372975425,44.396996106593484,26.368781023574105,1512.4917200003824,-0.3282088028348653,1.739621,0.03852085769176483
145124.94+033700.2,222.85392400000003,3.6167260000000003,1.7372000217437744,588,223,52045,0,-27.646834544237652,47.019996350963545,0,0,0.0,-26.615500782037714,-1.0,44.319399253444686,28.009560971601992,44.31057614526739,27.446261285819705,44.78181804265672,33.249538933139014,979.1382805618998,-0.6420283149185124,1.740979,0.03690743073821068
144931.67+043834.7,222.38199500000002,4.6429730000000005,1.8206000328063965,588,334,52045,0,-26.80104609532383,46.69962061903163,0,0,0.0,-26.957678135841164,-1.0,44.08584066725948,33.75424058339846,44.07924509769892,33.245492572764924,44.430892932187014,26.403445044271127,573.1519315458855,-0.780921388395079,1.820573,0.049958255141973495
145206.31+042713.4,223.02630499999998,4.453732,1.9068000316619873,588,468,52045,0,-26.865138224499166,46.842417276434134,0,0,0.0,-26.91375337292401,-1.0,44.0318993428349,24.151248589176962,43.95478389635189,20.222001658138144,44.44830421280037,24.75440224570805,38.118861692200085,-0.7244208819971547,1.91207,0.0419735312461853
145408.25+045053.5,223.534379,4.848212,1.9812999963760376,588,528,52045,0,-26.639085589166033,46.593101796225845,1,0,0.0,-27.06106295763467,-1.0,44.18694858784169,45.314703262770486,44.17609157187709,44.113638588005905,44.232078352821325,22.766633939634385,-208.3175039132214,-1.0783893493824692,1.980394,0.034734003245830536
165951.92+410827.2,254.96635,41.140916,1.886199951171875,631,13,52079,0,-27.172801368909774,46.77006032438342,0,0,0.0,-26.864659682138548,-1.0,44.14039391505548,31.136759295028234,44.097899206924765,28.23440897735971,44.6169818891981,29.924954146665375,904.392733752067,-1.0084503190415575,1.892815,0.028965748846530914
165709.48+410807.5,254.289517,41.135444,2.003200054168701,631,57,52079,0,-27.53250539810206,47.07239684098468,0,0,0.0,-26.75167287066735,-1.0,44.31403108281706,30.620821735875328,44.28136437109131,28.402078894137208,44.789214993580075,32.31397397856096,188.0244821959436,-0.739960716695272,2.008168,0.02292277105152607
165340.13+410600.2,253.417238,41.100075,1.8799999952316284,631,137,52079,0,-26.49036274554812,46.553511943167024,0,0,0.0,-27.13127306890922,-1.0,43.85625758639934,27.90831956759097,43.84055400440979,26.91721387549712,44.11896996026216,18.152919809303064,-154.72715211298961,-0.38624850931802257,1.889806,0.02393757551908493
165508.90+411427.2,253.787091,41.240913,1.7979999780654907,631,163,52079,0,-27.119547984254037,46.80757291984925,1,0,0.0,-26.854676271175816,-1.0,44.12620780979777,29.266676399573118,44.12374658164852,29.101285756846455,44.5547020565063,32.588538297534654,305.75487618353753,-0.22148683704692473,1.812646,0.02521917223930359
164931.54+405806.1,252.381454,40.968362,1.7813999652862549,631,288,52079,0,-26.978810511470844,46.85800414470271,0,0,0.0,-26.83302832944567,-1.0,43.88227792741543,15.337711743237401,43.83140374017813,13.642261944582089,44.19411653408674,15.11481015433683,2246.9564697095657,-0.2726563500698518,1.788328,0.02065252512693405
164835.66+412827.6,252.148608,41.474354,1.784600019454956,631,317,52079,0,-26.886953883128164,46.76502557172361,0,0,0.0,-26.86837163088431,-1.0,44.172734839804285,35.213206370324585,44.167037418656854,34.754268403181165,44.87647655788637,58.94867014927612,658.668555945995,-0.6576808865849841,1.787686,0.017931366339325905
165419.99+424316.9,253.58332400000003,42.721369,1.7906999588012695,631,610,52079,0,-26.895707599308842,46.77164821217684,0,0,0.0,-26.909181243279612,-1.0,44.05592574873641,27.562203981704513,44.02428542159418,25.62557477988183,44.35173579147543,24.774548594020292,508.99841991320295,-0.6055264198933301,1.794396,0.020587632432579994
151307.74+605957.0,228.282285,60.999171999999994,1.822100043296814,611,76,52055,0,-28.77130713985851,47.4945490074575,0,0,0.0,-26.162893431244115,-1.0,44.70306691720809,22.409610243010547,44.68168838099352,21.333188311342163,45.15975045673137,24.117302149020343,498.3048307909918,-0.3148597732095979,1.830939,0.013987617567181587
160332.69+524556.2,240.88622900000001,52.765634999999996,1.6999000310897827,621,236,52055,0,-26.497918280238064,46.515302519546175,0,0,0.0,-27.202053332911937,-1.0,43.94323837920165,41.07518618749504,43.90422153451963,37.54591529395318,43.81888853710221,29.648346764078955,1000.490717600353,-0.606297184817862,1.691539,0.018167437985539436
165820.35+373315.5,254.58481,37.554313,1.7108999490737915,632,50,52071,0,-26.29768504261629,46.375219554452045,0,2,11.544885981000979,-27.20022392864901,183.06848047158843,43.70935236526331,29.092064383872174,43.68564729593119,27.546693111111978,44.19747111993521,27.62464004684482,1469.8585004365102,-1.0974605420934367,1.699808,0.016502324491739273
165443.30+372008.0,253.680444,37.335569,1.9279999732971191,632,125,52071,0,-27.037287561968277,46.899994748328766,1,0,0.0,-26.88513096168262,-1.0,44.02184293539127,21.89547722241082,43.9802157663099,19.894235113639127,44.27663772962409,15.391635235761361,-454.95647169633355,0.4920667509250123,1.929896,0.014101318083703518
165246.08+372644.3,253.192038,37.445657000000004,1.712499976158142,632,258,52071,0,-26.69397765363614,46.65767255621899,0,0,0.0,-26.948071855310747,-1.0,44.114472737300225,39.60039758271763,44.09945236492658,38.25420437982925,44.603403271178756,45.73619475332159,1693.6149419366686,-0.7092869881033153,1.707035,0.0173206627368927
131801.00+640446.8,199.504193,64.079689,1.7556999921798706,602,23,52072,0,-26.414225959743124,46.50148158626577,0,0,0.0,-27.16494749049208,-1.0,43.912708871210015,36.958716529863395,43.912708871210015,36.958716529863395,44.4016446479364,47.91935337586456,915.0718136124436,-0.826796969950145,1.755688,0.03407488763332367
215338.66-000117.6,328.411114,-0.021573,2.039400100708008,372,344,52173,0,-27.17252449278861,46.68922106768073,0,0,0.0,-26.971336171931142,-1.0,44.20054253062296,33.85035496447947,44.186576864722454,32.77914046284935,44.415988841101594,29.354774750367046,-594.4507885230688,-0.6309505298972056,2.05587,0.10098764300346375
152116.45+562000.3,230.31856299999998,56.333438,1.9917000532150269,612,6,52079,0,-26.632374280155545,46.49713681232413,0,0,0.0,-27.185513644989406,-1.0,43.99865799772114,39.10123561251491,43.99865799772114,39.10123561251491,44.61693056995747,72.68285875062364,-347.69723279509725,-1.0591043383471614,1.995631,0.012463316321372986
151921.72+562157.1,229.840521,56.365864,1.683899998664856,612,10,52079,0,-26.807260408627567,46.757794376140914,0,0,0.0,-26.89267605876134,-1.0,44.04665917675814,28.307490571002056,44.03799911225822,27.74861471294801,44.63312745003514,59.913450812307,123.7883980898106,-0.48156440871790807,1.688844,0.011049367487430573
145154.49+592324.5,222.977046,59.390162,1.9359999895095825,610,330,52056,0,-26.458930343125882,46.56549673902151,0,0,0.0,-27.220802232140162,-1.0,43.9717018658872,43.41656701463437,43.96463924862683,42.71622478003647,44.36157922525613,39.59630916484113,337.8551356617904,-1.2305000907964185,1.933232,0.009584177285432816
160252.65+493914.5,240.71939,49.654052,1.795199990272522,620,190,52375,0,-27.419344305685055,46.993956299567316,0,0,0.0,-26.82312701229791,-1.0,44.2154738407609,26.834549609254353,44.208402402484175,26.40115167939084,43.68125671178493,11.64766853449565,-809.1839900073915,-0.24807677553689444,1.801052,0.026059603318572044
160202.10+495904.3,240.50878500000002,49.98454,2.0244998931884766,620,182,52375,0,-27.449451905559,47.101001695264856,0,0,0.0,-26.75622522775141,-1.0,44.25468882433507,26.502848733762224,44.25468882433507,26.502848733762224,44.770513270304534,29.37943487445799,455.52665327844653,-0.6565750438449598,2.035587,0.02845546416938305
155816.63+502953.8,239.56930400000002,50.498279,1.9016000032424927,620,162,52375,0,-26.819959404196773,46.910426086880776,0,1,15.575244348067866,-26.998177127724038,155.10007092917218,43.71399499937102,15.504781153055982,43.670094586768045,14.014100512468007,44.11003420985905,10.572359475379162,669.3564153746721,-0.5567238732547466,1.909068,0.017897725105285645
