SDSS_NAME,RA_1,DEC_1,PLATE,MJD,FIBERID,Z,usrid,separation_2,probability,name,ra_2,dec_2,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_avg_b,flux_aper_avg_lolim_b,flux_aper_avg_hilim_b,flux_aper_avg_w,flux_aper_avg_lolim_w,flux_aper_avg_hilim_w,Separation
102909.29+651643.5,157.2887337307658,65.27876081576656,7083,56722,344,2.325,221214,0.1786913772149827,0.8763732660339607,2CXO J102909.2+651643,157.28863738549444,65.2787898183322,2.8115697849566486,1.6253837695229587,123.0504895001722,3.5757575757576445,TRUE,false,false,false,9.8923626749401E-15,5.1934904043436E-15,1.4343925878663E-14,,,,9.8923626749401E-15,5.1934904043436E-15,1.4343925878663E-14,,,,0.17872066255578772
102913.94+262317.9,157.3080954727802,26.388322845796104,6464,56309,782,2.202,221272,0.21716135071681564,0.4546431249728593,2CXO J102913.9+262318,157.30815736882914,26.388346591850716,0.7109634895611866,0.7105780476543633,9.123345136282893,23.755032910423786,TRUE,false,false,false,1.1863088929515E-13,1.134759030257E-13,1.2348264107817E-13,,,,1.1863088929515E-13,1.134759030257E-13,1.2348264107817E-13,,,,0.21714306236068767
102924.32+262455.5,157.35133361816406,26.415435791015625,2353,53794,91,1.3216,221381,0.17757769403484314,0.6409928414928129,2CXO J102924.3+262455,157.35138496433024,26.41541792457645,0.9321439312808188,0.782969491422083,4.339246123950545,6.078703395651009,TRUE,false,false,false,1.1307629505557E-14,9.3329408937742E-15,1.328231811734E-14,,,,1.1307629505557E-14,9.3329408937742E-15,1.328231811734E-14,,,,0.17760262617780742
102933.22+262517.2,157.38842439011006,26.421471799011787,6464,56309,822,2.375,221496,0.7672028037391504,0.1520861696604443,2CXO J102933.2+262517,157.38856060436024,26.421646543933942,1.3119500081111666,1.023670894618785,5.708266933731153,6.127784186280319,TRUE,false,false,false,8.4597355081514E-15,6.1098089781093E-15,1.0692165711691E-14,,,,8.4597355081514E-15,6.1098089781093E-15,1.0692165711691E-14,,,,0.7672000320614413
102934.21+651505.4,157.39254272085168,65.25150339000615,7083,56722,342,2.583,221508,0.36068491993979085,0.6028586163458702,2CXO J102934.1+651505,157.3923548359105,65.25156545067686,1.6968812255882841,1.0273832403084648,136.00320904002535,4.315789473684253,TRUE,false,false,false,3.6403923321663E-14,2.7757991532768E-14,4.5049855110558E-14,,,,3.6403923321663E-14,2.7757991532768E-14,4.5049855110558E-14,,,,0.36068661392855333
102938.71+262341.7,157.4113311767578,26.394927978515625,2353,53794,94,0.8420000000000001,221563,0.3228873954612461,0.4154932920350036,2CXO J102938.7+262341,157.41139399306553,26.39485812303146,0.9706993006532982,0.7792929447746769,13.147780268171516,14.896255773152342,TRUE,false,false,false,4.4845163300123E-14,4.1490873752901E-14,4.8199452847345E-14,,,,4.4845163300123E-14,4.1490873752901E-14,4.8199452847345E-14,,,,0.32291525219726475
103020.62+430848.3,157.585949132123,43.14676751563506,4632,55644,558,2.637,222083,0.23536518711824495,0.42867855884393313,2CXO J103020.6+430848,157.58603869618662,43.14676561897587,0.7279674584838274,0.7238811721399027,91.31308718942321,5.411764705882403,TRUE,false,false,false,1.280568127604E-14,1.0439414083728E-14,1.5171948468351E-14,,,,1.280568127604E-14,1.0439414083728E-14,1.5171948468351E-14,,,,0.23534585048958054
103031.64+052454.9,157.6318681887664,5.415256421466733,4851,55680,46,1.185,222214,0.17032764984656726,0.6115136143539348,2CXO J103031.6+052455,157.63186786262577,5.415303732336289,0.8208555594658292,0.8059078503104683,13.490323407755483,3.4545454545454835,TRUE,false,false,false,1.3819808508306E-14,9.6981112338989E-15,1.7699053001865E-14,,,,1.3819808508306E-14,9.6981112338989E-15,1.7699053001865E-14,,,,0.17032314120285383
103032.50+505709.8,157.63543568347447,50.952726401664286,8168,56992,990,1.376624,222230,1.6662063440295671,0.2544646080695879,2CXO J103032.6+505709,157.63611437530608,50.952549156366054,3.579857520174205,2.42203227447129,134.18750754879412,2.2702702702703537,TRUE,false,false,false,,,,2.1532514477607E-14,1.179161507107E-14,3.076073496801E-14,,,,2.1532514477607E-14,1.179161507107E-14,3.076073496801E-14,1.6662023258315448
103034.42+505028.5,157.64344059305782,50.84127172972914,6694,56386,694,0.8440000000000001,222253,0.5878507768840195,0.5520713098931725,2CXO J103034.3+505028,157.64325372517078,50.84115885820203,2.4197767857114014,1.5156863911935297,101.2959179517476,3.285714285714286,TRUE,false,false,false,,,,4.9643815230454E-14,3.4534827986403E-14,6.4752802474505E-14,,,,4.9643815230454E-14,3.4534827986403E-14,6.4752802474505E-14,0.5878525722973783
103058.64+284632.3,157.74437194112832,28.77564701303109,6456,56339,177,1.514,222547,0.11971209641813252,0.6992378984008291,2CXO J103058.6+284632,157.74440297214505,28.775666127664802,0.7584484659175619,0.7321212650931435,143.94433547708527,5.20000000000024,TRUE,false,false,false,2.5951214143597E-14,2.0994240655494E-14,3.09081876317E-14,,,,2.5951214143597E-14,2.0994240655494E-14,3.09081876317E-14,,,,0.11967803525122948
103059.22+350705.5,157.74676513671875,35.11820602416992,2096,53446,315,1.9501,222559,0.7123957701422521,0.1448376679981277,2CXO J103059.1+350704,157.74662800908652,35.118042992680685,1.1967034364725921,0.9868994180222505,156.2231334928882,6.682856212821777,TRUE,false,false,false,1.6335634465909E-14,1.2455921280255E-14,2.0011152220738E-14,,,,1.6335634465909E-14,1.2455921280255E-14,2.0011152220738E-14,,,,0.7124042061960241
103100.29+284152.2,157.75123596191406,28.697856903076172,2354,53799,137,1.2921,222572,0.7834567884567631,0.5008050334043632,2CXO J103100.2+284152,157.75098959716706,28.697831187130856,2.8486433986167015,1.7195855894024448,114.36342197676005,3.6363636363636753,TRUE,false,false,false,1.8232665426903E-14,1.1534951596612E-14,2.4558284044401E-14,,,,1.8232665426903E-14,1.1534951596612E-14,2.4558284044401E-14,,,,0.7834573816864016
103105.34+542946.1,157.7722618870646,54.496161403968536,8173,57375,548,2.253,222640,1.699645331134876,0.6857712222085532,2CXO J103105.1+542947,157.77155174541303,54.49639121220388,10.282544884334495,4.769277395610156,146.2782760711228,4.500000000000197,TRUE,false,false,false,2.7916874023563E-14,3.602177293363E-15,5.1331026430423E-14,,,,2.7916874023563E-14,3.602177293363E-15,5.1331026430423E-14,,,,1.6996468818837178
103113.89+505327.9,157.80790777748115,50.8910833963513,8168,56992,992,0.7595411,222756,0.10788240010682507,0.7318167666423526,2CXO J103113.9+505327,157.80793259387724,50.89105782201595,0.7705337512329676,0.7416083849214525,137.59369893234378,3.3333333333330404,TRUE,false,false,false,,,,2.0892663543131E-14,1.4464151683706E-14,2.6999749809584E-14,,,,2.0892663543131E-14,1.4464151683706E-14,2.6999749809584E-14,0.10794583844735807
103132.39+542742.6,157.8849833607885,54.46185894572842,6696,56398,85,1.548,222974,0.5470636167637983,0.7146272142444071,2CXO J103132.4+542742,157.88509384440738,54.461721218022575,3.6621972500227478,2.1398868262041466,157.59859051224805,4.857142857142871,TRUE,false,false,false,1.277271802235E-14,7.1527220925159E-15,1.8392713952184E-14,,,,1.277271802235E-14,7.1527220925159E-15,1.8392713952184E-14,,,,0.5470684148010603
103134.57+574446.8,157.89404191946144,57.746340934809616,8186,57452,884,1.8302401000000001,222997,0.4532365780111579,0.20154423539698163,2CXO J103134.6+574446,157.8942778225288,57.74633972665217,0.8689835622108971,0.7750750463392885,127.05524076428068,12.90785645705395,TRUE,false,false,false,6.4652410537326E-14,6.0636065891965E-14,6.8668755182687E-14,,,,6.4652410537326E-14,6.0636065891965E-14,6.8668755182687E-14,,,,0.4532394282013774
103136.02+573311.9,157.90011338020486,57.553306162743006,8186,57452,892,1.846012,223017,0.37861279427721184,0.7189263716822967,2CXO J103135.9+573311,157.8999176255404,57.553311775049735,2.5750667875302473,1.5561152012193489,80.44488269335079,2.000000000000103,MARGINAL,false,false,false,1.3081408303979E-15,3.4883755477277E-16,2.2238394116764E-15,,,,1.3081408303979E-15,3.4883755477277E-16,2.2238394116764E-15,,,,0.3786303480762684
103139.11+574028.6,157.91297327064342,57.67463083090615,8186,57452,886,1.6025596000000002,223064,0.686332315789302,0.21474545356911234,2CXO J103139.1+574028,157.91315556329835,57.674466987109646,1.3546046682199133,0.9205897975607421,114.88909872473394,4.125000000000162,TRUE,false,false,false,4.6722552598506E-15,3.4856507494124E-15,5.8588597702889E-15,,,,4.6722552598506E-15,3.4856507494124E-15,5.8588597702889E-15,,,,0.6863317086013592
103143.35+573157.6,157.9306297194989,57.53268638600664,7088,56657,658,1.9969999999999999,223126,0.43336460346229205,0.3085118716488804,2CXO J103143.3+573157,157.93059482032777,57.53256747490804,1.041832924114442,0.8514840454929226,15.425840434461378,8.363776686067833,TRUE,false,false,false,2.2057214856707E-14,1.9251992147512E-14,2.4862437565903E-14,,,,2.2057214856707E-14,1.9251992147512E-14,2.4862437565903E-14,,,,0.43336034749506686
103143.66+505006.1,157.93194951969073,50.83503722702919,6694,56386,736,1.1340000000000001,223129,0.567141005783804,0.393097511762164,2CXO J103143.6+505005,157.93188993564536,50.83488425015706,1.6256685384575167,1.0884927157287105,45.84253550440161,4.258064516129253,TRUE,false,false,false,,,,4.3761422345442E-14,3.3152592685941E-14,5.3707200151225E-14,,,,4.3761422345442E-14,3.3152592685941E-14,5.3707200151225E-14,0.5671341733576751
103145.80+573401.8,157.9408739073653,57.5671761411619,8186,57452,890,1.2533948000000001,223159,0.30652752130955035,0.35684098172003276,2CXO J103145.7+573401,157.9407645088295,57.567114438001596,0.8144026238225659,0.7537944785768482,68.70024597648779,7.218437450790008,TRUE,false,false,false,2.1153839229174E-14,1.8191526291049E-14,2.4116152167299E-14,,,,2.1153839229174E-14,1.8191526291049E-14,2.4116152167299E-14,,,,0.30652133071837295
103151.76-013557.2,157.96567418845942,-1.5992291717078535,3785,55273,766,2.295,223219,0.4228162943022188,0.5073628968617394,2CXO J103151.7-013557,157.96557412511652,-1.599167605909916,1.5611791479604378,1.0414520152289002,139.2710805080909,4.594594594594629,TRUE,false,false,false,3.5891821202634E-14,2.7472752031646E-14,4.4310890373622E-14,,,,3.5891821202634E-14,2.7472752031646E-14,4.4310890373622E-14,,,,0.42283102409383766
103157.37+574752.5,157.98904597946162,57.79793548315,7088,56657,644,0.8440000000000001,223279,0.30769642126688407,0.4635717593645192,2CXO J103157.3+574752,157.98888602332192,57.797929267465896,1.0275901099736053,0.8631040758051851,91.9207873579083,8.933728148794236,TRUE,true,false,false,3.1982263236754E-14,2.808581570208E-14,3.5635182800511E-14,,,,3.1982263236754E-14,2.808581570208E-14,3.5635182800511E-14,,,,0.3076849249967943
103201.56+574416.0,158.00653908821278,57.73779502280168,7088,56657,646,2.33,223337,0.3224189332697304,0.3583337078234844,2CXO J103201.5+574416,158.00654705466457,57.737884485870794,0.8592866724805651,0.840445422354367,125.11664633182441,6.803144998922727,TRUE,true,false,false,1.9147226292839E-14,1.6931220479111E-14,2.1363232106567E-14,,,,1.9147226292839E-14,1.6931220479111E-14,2.1363232106567E-14,,,,0.32243067976752426
103202.27+505307.0,158.00949902402456,50.88529229297595,8167,57071,488,1.1239543,223343,1.1327568613892118,0.6851946255511573,2CXO J103202.1+505306,158.00900134071662,50.88527164658766,6.8397125929648634,6.102939914047546,110.19513720495894,2.685714285714435,TRUE,false,false,false,,,,3.095505672896E-14,1.9099928619997E-14,4.2151566609648E-14,,,,3.095505672896E-14,1.9099928619997E-14,4.2151566609648E-14,1.1327548440403725
103202.89+573208.6,158.01207457597687,57.53574329463908,8186,57452,921,0.8923709000000001,223351,0.13855018107787295,0.6611661758217282,2CXO J103202.9+573208,158.0121048190681,57.53570839976251,0.7737514747112707,0.741379057747607,66.39347106890636,12.895256970176314,TRUE,false,false,false,6.6805534305677E-14,6.1559308020054E-14,7.1723871448447E-14,,,,6.6805534305677E-14,6.1559308020054E-14,7.1723871448447E-14,,,,0.13855020907090992
103206.60+574547.2,158.0275109439069,57.763123002711716,8189,57448,125,1.8264107,223409,0.6945690361905716,0.07838146501842214,2CXO J103206.6+574547,158.027726537945,57.76327791895909,0.966925649638412,0.8354906704539805,92.49523667305542,5.762562555864309,TRUE,false,false,false,1.0022167625628E-14,8.470808475326E-15,1.157352677593E-14,,,,1.0022167625628E-14,8.470808475326E-15,1.157352677593E-14,,,,0.6945717078155733
103209.11+543010.4,158.0379880735219,54.50290241114214,8173,57375,594,1.0778136,223453,0.6773752084233321,0.2182881576350525,2CXO J103209.1+543010,158.0381966266657,54.50304642371872,1.3472621361673967,0.9947557461839182,1.7962083906166129,9.124295617710255,TRUE,false,false,false,7.1159044765485E-14,6.2861175508645E-14,7.9456914022326E-14,,,,7.1159044765485E-14,6.2861175508645E-14,7.9456914022326E-14,,,,0.6773789713636684
103210.21+273933.2,158.04257637732562,27.65923444841821,6457,56330,644,1.296,223475,0.2792737316230777,0.5593593338578219,2CXO J103210.2+273933,158.04266081732726,27.65921385751934,1.1709721995516877,0.9612717929218396,106.49683408530355,3.6470588235294708,TRUE,false,false,false,5.9905959121366E-14,4.3480131620346E-14,7.6331786622386E-14,,,,5.9905959121366E-14,4.3480131620346E-14,7.6331786622386E-14,,,,0.2792637700611811
103211.08+505320.9,158.04619081434734,50.88915561064227,6694,56386,770,1.135,223489,0.31532347074389794,0.6505164247452204,2CXO J103211.0+505321,158.04620979593005,50.889242380207726,1.7036680230677874,1.2097289009416778,37.49628919700527,8.146071699416707,TRUE,false,false,false,,,,1.9158581013699E-13,1.6805012994381E-13,2.1512149033017E-13,,,,1.9158581013699E-13,1.6805012994381E-13,2.1512149033017E-13,0.31533070149910264
103215.88+574926.3,158.06619820047374,57.82397803610321,7088,56657,638,1.835,223548,0.1433424676342777,0.6331554620354813,2CXO J103215.8+574926,158.0661347147609,57.82395701143178,0.7351280575682294,0.7173658114253431,106.07611046508595,21.99629395180967,TRUE,false,false,false,1.6533492176975E-13,1.5740044807252E-13,1.7280266172008E-13,,,,1.6533492176975E-13,1.5740044807252E-13,1.7280266172008E-13,,,,0.1433228493475852
103222.17+573654.6,158.0923801747459,57.6151931847465,7088,56657,687,2.406,223622,0.29176402442682764,0.44111350157813634,2CXO J103222.1+573654,158.0923503650954,57.61527264427536,0.9271646680090689,0.8338212142805711,9.84302225148653,5.142857142856938,TRUE,false,false,false,9.9486914345838E-15,8.4718527274572E-15,1.142553014171E-14,,,,9.9486914345838E-15,8.4718527274572E-15,1.142553014171E-14,,,,0.2917718077854161
103222.84+575551.2,158.09519958496094,57.9308967590332,947,52411,536,1.2429,223634,0.2943589661621491,0.3791209213765451,2CXO J103222.8+575551,158.095047526823,57.93088381862178,0.8193004208548235,0.7804981947167039,97.31637196114205,11.0982023416668,TRUE,false,false,false,5.1562429746925E-14,4.7964888057662E-14,5.5159971436187E-14,,,,5.1562429746925E-14,4.7964888057662E-14,5.5159971436187E-14,,,,0.29435225938808407
103227.93+573822.6,158.1163882025164,57.63961738318001,7088,56657,689,1.9709999999999999,223699,0.06698723480404124,0.8194168592289104,2CXO J103227.9+573822,158.11641297742358,57.6396043505867,0.7182278570525894,0.716825682790796,4.922136316468169,15.345834027129783,TRUE,true,false,false,7.4079848152012E-14,7.1075663496279E-14,7.7084032807745E-14,,,,7.4079848152012E-14,7.1075663496279E-14,7.7084032807745E-14,,,,0.06693404514492249
103228.94+573456.2,158.1206214303776,57.58228455123909,8186,57452,927,2.1086384999999996,223709,0.31090342877125493,0.3609529848684113,2CXO J103228.9+573455,158.12071474051845,57.582214153764866,0.8331241477379888,0.7659840317506869,20.307904383373938,6.907112885910725,TRUE,false,false,false,1.4967620726628E-14,1.3337993865572E-14,1.6597247587683E-14,,,,1.4967620726628E-14,1.3337993865572E-14,1.6597247587683E-14,,,,0.31089606691645244
103230.89+575539.9,158.12871321482103,57.92775018952029,8189,57448,140,2.0946035,223726,0.41198654225030423,0.39952211322935427,2CXO J103230.9+575540,158.12886497065574,57.92783145281396,1.197098077610311,1.031297507969317,93.49725626457534,5.142857142857262,TRUE,false,false,false,9.5498927972453E-15,7.4738291456702E-15,1.1487552205382E-14,,,,9.5498927972453E-15,7.4738291456702E-15,1.1487552205382E-14,,,,0.411990630487416
103233.65+574353.7,158.14024339965198,57.73159250532434,8186,57452,924,1.8730650000000002,223758,0.28233518665075563,0.358430025862727,2CXO J103233.6+574353,158.14036740854988,57.73155047519336,0.7526092259651056,0.7291862880026064,22.04180663763782,6.96571204004178,TRUE,false,false,false,1.3878981001783E-14,1.2158689267432E-14,1.5599272736133E-14,,,,1.2198556035278E-14,1.0780699086849E-14,1.3616412983706E-14,,,,0.2823156639956731
103236.22+580034.0,158.15093994140625,58.00944519042969,947,52411,577,0.687,223793,0.39320272534917483,0.3960795303413178,2CXO J103236.1+580033,158.1507480364021,58.009405268730895,1.1342162126531141,0.9112036934234458,102.4401542536984,11.21238241310428,TRUE,false,false,false,5.4326110439048E-14,4.9098698402007E-14,5.924602765038E-14,,,,5.4326110439048E-14,4.9098698402007E-14,5.924602765038E-14,,,,0.3932083304040988
103239.38+575312.1,158.16410486483136,57.88671961502596,7088,56657,678,1.538,223828,0.25069981162793353,0.41465008092921374,2CXO J103239.4+575312,158.16419411874267,57.88666864448186,0.7523204692372931,0.7370595536376499,91.84228881583122,15.194078150215457,TRUE,false,false,false,8.5320239046388E-14,8.1373787072886E-14,8.926669101989E-14,,,,8.5320239046388E-14,8.1373787072886E-14,8.926669101989E-14,,,,0.250690577195694
103247.02+575510.7,158.19595254361974,57.91965682742793,8186,57452,955,1.8918443,223920,0.1350280203241676,0.7629405256043764,2CXO J103247.0+575510,158.19601378994753,57.91963816927163,1.0957932298061253,0.9162593868969425,90.22834191644695,3.3714285714286203,TRUE,false,false,false,0.0,0.0,2.9598515229988E-15,,,,1.935305727097E-15,1.1963708131145E-15,2.6390532642232E-15,,,,0.1349987899425826
103249.88+054118.3,158.2078646246581,5.6884306467977,4772,55654,782,2.8510000000000004,223953,0.2421509173304018,0.42396253433265685,2CXO J103249.8+054118,158.20789534289895,5.688490563286426,0.7413599439477021,0.7370275103284016,76.63757169055714,4.263157894736823,TRUE,false,false,false,8.1455402833566E-14,6.2163333741406E-14,1.0074747192573E-13,,,,8.1455402833566E-14,6.2163333741406E-14,1.0074747192573E-13,,,,0.24214717835327623
103251.19+575832.6,158.21332513835483,57.97572933016926,8189,57448,87,1.19,223971,0.04517229144568054,0.8988452675610197,2CXO J103251.1+575832,158.21330197240763,57.975731901759524,0.8698093837578914,0.7784924531462353,118.54204220028029,7.618765944126817,TRUE,false,false,false,1.735170611002E-14,1.4980198480123E-14,1.9723213739917E-14,,,,1.735170611002E-14,1.4980198480123E-14,1.9723213739917E-14,,,,0.045182454502729535
103255.32+053647.4,158.23053999143113,5.613185274245583,4852,55689,450,2.214,224023,1.294161842322269,0.23647300007149596,2CXO J103255.2+053648,158.2303244169882,5.613473727264042,2.6766236259315552,1.8804870996638776,128.40561392835943,2.1052631578946843,TRUE,false,false,false,5.4951191975725E-14,2.7475595987862E-14,8.2426787963587E-14,,,,5.4951191975725E-14,2.7475595987862E-14,8.2426787963587E-14,,,,1.294162961150433
103306.17+581941.9,158.27574109096207,58.328326122232255,7088,56657,672,1.621,224146,0.9852842033155187,0.6845634474951565,2CXO J103306.1+581941,158.27553725274083,58.328074226806834,5.936677370625097,4.520741388442941,60.413523970549846,2.97297297297302,TRUE,true,false,false,9.4055422315954E-15,5.7170942976364E-15,1.2909567768856E-14,,,,9.4055422315954E-15,5.7170942976364E-15,1.2909567768856E-14,,,,0.9852814916151158
103307.82+581441.6,158.28261206933217,58.24490284278382,8189,57448,130,1.8317345,224159,1.2177643568884151,0.07136054874788644,2CXO J103307.9+581440,158.28293158094584,58.2446093318687,1.654957061828434,1.654957061828434,0.0,3.588235294117622,TRUE,false,false,false,1.5478385523076E-14,1.1092842958204E-14,1.9863928087947E-14,,,,1.5478385523076E-14,1.1092842958204E-14,1.9863928087947E-14,,,,1.2177646265705695
103308.85+575719.1,158.28688487022626,57.95532279817256,8189,57448,91,1.5647013,224166,0.12317370823752682,0.6867286460848474,2CXO J103308.8+575719,158.28683192248593,57.955342320070656,0.7475841092712923,0.7361938947464846,119.52664141137262,6.1616157471776525,TRUE,false,false,false,1.5539450543093E-14,1.2940067104118E-14,1.7985929073893E-14,,,,1.5539450543093E-14,1.2940067104118E-14,1.7985929073893E-14,,,,0.1231559176631496
103313.58+580451.6,158.30660716713422,58.081010308191395,8189,57448,94,2.2880000000000003,224237,1.2101731600060208,0.6446791629866864,2CXO J103313.5+580452,158.30625722576565,58.08129097002804,6.423325388905717,4.04640277620282,156.61595156789147,2.3783783783783967,MARGINAL,false,false,false,4.874552292509E-15,1.7126805352059E-15,7.9046793932578E-15,,,,4.874552292509E-15,1.7126805352059E-15,7.9046793932578E-15,,,,1.2101758995252536
103316.47+572624.2,158.31866164877704,57.44006590082017,8186,57452,931,1.2535893999999999,224267,1.016673944747325,0.03758109062848036,2CXO J103316.5+572623,158.3187666300048,57.439789201967315,1.1987620322615848,0.9651556480106427,89.40593475826472,5.850598900628881,TRUE,false,false,false,1.2315225181047E-14,1.0078928792909E-14,1.4551521569185E-14,,,,1.2315225181047E-14,1.0078928792909E-14,1.4551521569185E-14,,,,1.016669649105343
103318.09+572600.9,158.32539130380619,57.43360943993857,7088,56657,699,0.6809999999999999,224292,0.1624935594293152,0.7038550954598048,2CXO J103318.0+572601,158.32540416093127,57.43365404354356,1.0463614166358952,0.7750323857614861,88.96158158250245,10.226771460878727,TRUE,true,false,false,3.7275362256411E-14,3.3460033843077E-14,4.0866259586608E-14,,,,3.7275362256411E-14,3.3460033843077E-14,4.0866259586608E-14,,,,0.16249434369278254
103318.99+575127.4,158.3291590107435,57.857616995736116,8189,57448,81,1.8085901999999998,224302,0.2973286550411968,0.4132010500421518,2CXO J103318.9+575127,158.32915736491873,57.85769957803551,0.8894840634968061,0.8357846017624372,55.889707369542464,6.4402744999048975,TRUE,false,false,false,6.6933367790215E-15,5.0629085892598E-15,8.3237649687831E-15,,,,5.7084745406249E-15,4.6661319580593E-15,6.6895028536279E-15,,,,0.29731298886103336
103336.31+573106.7,158.4013067492786,57.5185373967819,7088,56657,738,0.295,224526,0.2281917034440318,0.5124249458217872,2CXO J103336.2+573106,158.40120199123714,57.5185081911507,0.8526980452774817,0.8177712053792746,105.44355677334285,5.60868650538213,TRUE,false,false,false,2.2277094018909E-14,1.8204937047711E-14,2.6349250990108E-14,,,,1.9167442167392E-14,1.6625211859891E-14,2.1709672474892E-14,,,,0.22819340421078357
103337.92+574239.1,158.40801437855336,57.71086134022025,8186,57452,962,1.2600528999999998,224547,0.2620670689007246,0.3880158991895186,2CXO J103337.9+574238,158.40799484406966,57.71078929822976,0.743186271480586,0.7237832876598431,54.4106872331738,13.189698966081197,TRUE,false,false,false,3.0353239406934E-14,2.8514503296694E-14,3.2191975517173E-14,,,,3.0353239406934E-14,2.8514503296694E-14,3.2191975517173E-14,,,,0.2620577789619975
103338.14+574544.2,158.4089186010142,57.76228705854818,7088,56657,726,0.945,224548,0.06505553502496973,0.8234905948042114,2CXO J103338.1+574544,158.40895225690247,57.762289249026836,0.7138939869288893,0.7116939266969375,82.33044747367052,21.337374168530953,TRUE,false,false,false,7.2361678179546E-14,6.878935471713E-14,7.5934001641963E-14,,,,6.5755993532857E-14,6.3137675262705E-14,6.8220293081235E-14,,,,0.06511069012125084
103345.01+574910.6,158.43755683392334,57.819618839063864,7088,56657,724,0.715,224631,0.1296018271172223,0.6614173347137076,2CXO J103345.0+574910,158.43762213288767,57.81962816805126,0.7243508335170123,0.7178660555717978,110.2363105998505,13.177329031251046,TRUE,false,false,false,3.0085344320107E-14,2.8405337943999E-14,3.1765350696215E-14,,,,3.0085344320107E-14,2.8405337943999E-14,3.1765350696215E-14,,,,0.12962467436393665
103348.82+572957.0,158.45342820563351,57.49918509825458,8186,57452,964,2.0976465,224674,0.3408355075999675,0.3849244198366514,2CXO J103348.7+572957,158.4532521163851,57.499181680005506,0.9602934560261877,0.8891972589005074,132.9462977528962,3.636363636363701,TRUE,false,false,false,3.5816160020057E-15,2.4745710559312E-15,4.6886609480802E-15,,,,4.1741664441093E-15,2.9642631269762E-15,5.3235745953858E-15,,,,0.340835501113809
103352.74+581340.8,158.46978853762647,58.228006739034576,7088,56657,704,2.123,224715,0.4049091164336426,0.471281599789507,2CXO J103352.7+581340,158.46981620338806,58.2278952119919,1.375858375957906,0.931216151734757,66.65905091999832,3.937500000000035,TRUE,false,false,false,1.7171694699666E-14,1.2810629379116E-14,2.1532760020217E-14,,,,1.7171694699666E-14,1.2810629379116E-14,2.1532760020217E-14,,,,0.4049077244687539
103357.69+573654.6,158.49041077425562,57.6151745003489,7088,56657,725,2.708,224781,0.03238222867278257,0.9132295469325996,2CXO J103357.6+573654,158.49040412779016,57.61518276782105,0.7274157215384908,0.7217704582708334,75.20730761752066,12.879091058728774,TRUE,false,false,false,4.9947114602378E-14,4.7201640644676E-14,5.2692588560079E-14,,,,4.5110446343795E-14,4.2910786692557E-14,4.7310105995032E-14,,,,0.032404750110951175
103402.86+582639.6,158.51195495294286,58.44434371037365,7089,56661,168,0.45299999999999996,224842,1.5294228769743747,0.5489642163696138,2CXO J103403.0+582639,158.51271666489993,58.44419678496768,6.2466987886796455,3.9815091701463436,40.93978785614726,3.937499999999849,TRUE,false,false,false,3.2283939990551E-14,1.7679300471016E-14,4.6119914272216E-14,,,,3.2283939990551E-14,1.7679300471016E-14,4.6119914272216E-14,,,,1.5294235115057209
103406.18+572032.6,158.52577883997952,57.34241543696536,8186,57452,971,1.5312914,224879,0.38560939801865807,0.5045504245014021,2CXO J103406.1+572032,158.52582729514825,57.34231156266981,1.414417655982103,1.0358720588948964,77.60616650745044,6.296904189278987,TRUE,false,false,false,1.4657710325745E-14,1.1919456748408E-14,1.7234890163239E-14,,,,1.4657710325745E-14,1.1919456748408E-14,1.7234890163239E-14,,,,0.3856127615681465
103408.99+572528.3,158.537493485452,57.4245301881534,8186,57452,970,2.1051083,224917,0.18421008795210292,0.5583818616979588,2CXO J103409.0+572528,158.53756299739757,57.42449528548354,0.770460186306074,0.7493448422841035,35.29526759581145,4.8,TRUE,false,false,false,0.0,0.0,8.5684638182011E-15,,,,9.3182046616659E-15,7.4545637293327E-15,1.1072219656803E-14,,,,0.18423060991228282
103409.20+571823.2,158.53833405324553,57.30645380239485,8186,57452,972,1.5297713,224921,0.9733272999944277,0.15157339353868227,2CXO J103409.3+571823,158.53883088561133,57.306420933149326,1.6623527129033449,1.1009194056426583,58.010656414754806,9.562375171434267,TRUE,false,false,false,4.7053937404267E-14,4.152450919283E-14,5.2583365615705E-14,,,,4.7053937404267E-14,4.152450919283E-14,5.2583365615705E-14,,,,0.9733224154572793
103409.94+581210.3,158.54143310163775,58.20286367408308,7088,56657,752,1.137,224932,0.5017574766471886,0.26105897165710057,2CXO J103410.0+581210,158.54168302315873,58.20281799911718,1.0930569297630297,0.9003359251436323,75.14034473019711,5.521715911635647,TRUE,false,false,false,4.5059873902716E-14,3.6800679654774E-14,5.3319068150659E-14,,,,4.5059873902716E-14,3.6800679654774E-14,5.3319068150659E-14,,,,0.5017796287550704
103415.42+575935.3,158.56428992340858,57.9931530368245,7088,56657,756,0.816,224989,0.24287157719371077,0.5737649999807324,2CXO J103415.4+575935,158.56440351358947,57.99318348165414,1.056858400727199,0.8734888817312308,116.59287209445243,4.888888888888763,TRUE,false,false,false,8.7793247439552E-15,7.0451371402109E-15,1.0513512347699E-14,,,,8.7793247439552E-15,7.0451371402109E-15,1.0513512347699E-14,,,,0.24287444767563907
